Name	Oppstryn	Flo	StrynKroken	Grotli Iii	Åkerneset	Ørsta - Eitrefjell
Eier	Kommune	Kommune	Met.no	Met.No	NVE	Met.no
Point ID	7	8	1	32	31	30
Network	Hstats	Hstats	Hstats	Hstats	Hstats	Hstats
RefSystem	utm-33n	utm-33n	utm-33n	utm-33n	utm-33n	utm-33n
HOH	307	29	199	872	900	690
06.02.2010	-99	-99	90	82	-99	-99
07.02.2010	-99	-99	90	84	-99	-99
08.02.2010	-99	-99	95	85	-99	-99
09.02.2010	-99	-99	93	73	-99	-99
10.02.2010	-99	-99	91	82	-99	-99
11.02.2010	-99	-99	94	86	-99	-99
12.02.2010	-99	-99	94	82	-99	-99
13.02.2010	-99	-99	92	87	-99	-99
14.02.2010	-99	-99	89	82	-99	-99
15.02.2010	-99	-99	80	79	-99	-99
16.02.2010	-99	-99	80	80	-99	-99
17.02.2010	-99	-99	77	79	-99	-99
18.02.2010	-99	-99	65	76	-99	-99
19.02.2010	-99	-99	58	75	-99	-99
20.02.2010	-99	-99	52	72	-99	-99
21.02.2010	-99	-99	54	71	-99	-99
22.02.2010	-99	-99	77	70	-99	-99
23.02.2010	-99	-99	73	66	-99	-99
24.02.2010	-99	-99	68	73	-99	-99
25.02.2010	-99	-99	61	76	-99	-99
26.02.2010	-99	-99	73	78	-99	-99
27.02.2010	-99	-99	78	77	-99	-99
28.02.2010	-99	-99	74	71	-99	-99
01.03.2010	-99	-99	73	75	-99	-99
02.03.2010	-99	-99	90	75	-99	-99
03.03.2010	-99	-99	87	77	-99	-99
04.03.2010	-99	-99	89	79	-99	-99
05.03.2010	-99	-99	88	79	-99	-99
06.03.2010	-99	-99	76	78	-99	-99
07.03.2010	-99	-99	79	78	-99	-99
08.03.2010	-99	-99	96	78	-99	-99
09.03.2010	-99	-99	94	77	-99	-99
10.03.2010	-99	-99	97	81	-99	-99
11.03.2010	-99	-99	96	82	-99	-99
12.03.2010	-99	-99	92	79	-99	-99
13.03.2010	-99	-99	89	81	-99	-99
14.03.2010	-99	-99	90	80	-99	-99
15.03.2010	-99	-99	88	83	-99	-99
16.03.2010	-99	-99	94	81	-99	-99
17.03.2010	-99	-99	94	79	-99	-99
18.03.2010	-99	-99	92	81	-99	-99
19.03.2010	-99	-99	83	73	-99	-99
20.03.2010	-99	-99	95	86	-99	-99
21.03.2010	-99	-99	77	64	-99	-99
22.03.2010	-99	-99	67	60	-99	-99
23.03.2010	-99	-99	91	80	-99	-99
24.03.2010	-99	-99	75	74	-99	-99
25.03.2010	-99	-99	92	85	-99	-99
26.03.2010	-99	-99	97	86	-99	-99
27.03.2010	-99	-99	85	83	-99	-99
28.03.2010	-99	-99	91	83	-99	-99
29.03.2010	-99	-99	94	80	-99	-99
30.03.2010	-99	-99	79	71	-99	-99
31.03.2010	-99	-99	80	77	-99	-99
01.04.2010	-99	-99	72	79	-99	-99
02.04.2010	-99	-99	64	66	-99	-99
03.04.2010	-99	-99	51	61	-99	-99
04.04.2010	-99	-99	43	59	-99	-99
05.04.2010	-99	-99	55	60	-99	-99
06.04.2010	-99	-99	56	68	-99	-99
07.04.2010	-99	-99	69	64	-99	-99
08.04.2010	-99	-99	83	76	-99	-99
09.04.2010	-99	-99	82	78	-99	-99
10.04.2010	-99	-99	63	68	-99	-99
11.04.2010	-99	-99	54	65	-99	-99
12.04.2010	-99	-99	62	69	-99	-99
13.04.2010	-99	-99	73	69	-99	-99
14.04.2010	-99	-99	69	64	-99	-99
15.04.2010	-99	-99	89	79	-99	-99
16.04.2010	-99	-99	91	79	-99	-99
17.04.2010	-99	-99	91	87	-99	-99
18.04.2010	-99	-99	88	79	-99	-99
19.04.2010	-99	-99	70	64	-99	-99
20.04.2010	-99	-99	51	60	-99	-99
21.04.2010	-99	-99	57	68	-99	-99
22.04.2010	-99	-99	60	64	-99	-99
23.04.2010	-99	-99	78	62	-99	-99
24.04.2010	-99	-99	74	71	-99	-99
25.04.2010	-99	-99	77	74	-99	-99
26.04.2010	-99	-99	73	72	-99	-99
27.04.2010	-99	-99	74	74	-99	-99
28.04.2010	-99	-99	91	83	-99	-99
29.04.2010	-99	-99	95	83	-99	-99
30.04.2010	-99	-99	79	75	-99	-99
01.05.2010	-99	-99	83	73	-99	-99
02.05.2010	-99	-99	75	65	-99	-99
03.05.2010	-99	-99	78	71	-99	-99
04.05.2010	-99	-99	58	60	-99	-99
05.05.2010	-99	-99	53	64	-99	-99
06.05.2010	-99	-99	65	67	-99	-99
07.05.2010	-99	-99	53	62	-99	-99
08.05.2010	-99	-99	70	69	-99	-99
09.05.2010	-99	-99	69	66	-99	-99
10.05.2010	-99	-99	79	68	-99	-99
11.05.2010	-99	-99	74	61	-99	-99
12.05.2010	-99	-99	55	55	-99	-99
13.05.2010	-99	-99	50	64	-99	-99
14.05.2010	-99	-99	60	73	-99	-99
15.05.2010	-99	-99	69	76	-99	-99
16.05.2010	-99	-99	89	79	-99	-99
17.05.2010	-99	-99	93	85	-99	-99
18.05.2010	-99	-99	72	76	-99	-99
19.05.2010	-99	-99	60	66	-99	-99
20.05.2010	-99	-99	66	72	-99	-99
21.05.2010	-99	-99	56	63	-99	-99
22.05.2010	-99	-99	83	81	-99	-99
23.05.2010	-99	-99	82	79	-99	-99
24.05.2010	-99	-99	78	74	-99	-99
25.05.2010	-99	-99	79	73	-99	-99
26.05.2010	-99	-99	60	59	-99	-99
27.05.2010	-99	-99	66	61	-99	-99
28.05.2010	-99	-99	57	59	-99	-99
29.05.2010	-99	-99	66	67	-99	-99
30.05.2010	-99	-99	58	58	-99	-99
31.05.2010	-99	-99	66	63	-99	-99
01.06.2010	-99	-99	59	58	-99	-99
02.06.2010	-99	-99	76	63	-99	-99
03.06.2010	-99	-99	90	81	-99	-99
04.06.2010	-99	-99	66	68	-99	-99
05.06.2010	-99	-99	66	59	-99	-99
06.06.2010	-99	-99	64	69	-99	-99
07.06.2010	-99	-99	61	64	-99	-99
08.06.2010	-99	-99	68	68	-99	-99
09.06.2010	-99	-99	67	72	-99	-99
10.06.2010	-99	-99	60	59	-99	-99
11.06.2010	-99	-99	95	75	-99	-99
12.06.2010	-99	-99	92	86	-99	-99
13.06.2010	-99	-99	69	71	-99	-99
14.06.2010	-99	-99	64	68	-99	-99
15.06.2010	-99	-99	59	63	-99	-99
16.06.2010	-99	-99	73	69	-99	-99
17.06.2010	-99	-99	88	79	-99	-99
18.06.2010	-99	-99	88	84	-99	-99
19.06.2010	-99	-99	76	78	-99	-99
20.06.2010	-99	-99	62	65	-99	-99
21.06.2010	-99	-99	67	65	-99	-99
22.06.2010	-99	-99	74	71	-99	-99
23.06.2010	-99	-99	60	64	-99	-99
24.06.2010	-99	-99	74	67	-99	-99
25.06.2010	-99	-99	92	80	-99	-99
26.06.2010	-99	-99	81	76	-99	-99
27.06.2010	-99	-99	75	67	-99	-99
28.06.2010	-99	-99	80	72	-99	-99
29.06.2010	-99	-99	68	60	-99	-99
30.06.2010	-99	-99	88	82	-99	-99
01.07.2010	-99	-99	66	59	-99	-99
02.07.2010	-99	-99	57	58	-99	-99
03.07.2010	-99	-99	61	61	-99	-99
04.07.2010	-99	-99	58	55	-99	-99
05.07.2010	-99	-99	71	63	-99	-99
06.07.2010	-99	-99	75	72	-99	-99
07.07.2010	-99	-99	70	70	-99	-99
08.07.2010	-99	-99	66	56	-99	-99
09.07.2010	-99	-99	61	59	-99	-99
10.07.2010	-99	-99	74	66	-99	-99
11.07.2010	-99	-99	66	60	-99	-99
12.07.2010	-99	-99	64	59	-99	-99
13.07.2010	-99	-99	86	87	-99	-99
14.07.2010	-99	-99	68	71	-99	-99
15.07.2010	-99	-99	79	74	-99	-99
16.07.2010	-99	-99	64	63	-99	-99
17.07.2010	-99	-99	57	57	-99	-99
18.07.2010	-99	-99	75	66	-99	-99
19.07.2010	-99	-99	74	65	-99	-99
20.07.2010	-99	-99	90	86	-99	-99
21.07.2010	-99	-99	96	88	-99	-99
22.07.2010	-99	-99	85	80	-99	-99
23.07.2010	-99	-99	62	61	-99	-99
24.07.2010	-99	-99	66	65	-99	-99
25.07.2010	-99	-99	67	60	-99	-99
26.07.2010	-99	-99	73	74	-99	-99
27.07.2010	-99	-99	67	60	-99	-99
28.07.2010	-99	-99	78	79	-99	-99
29.07.2010	-99	-99	71	69	-99	-99
30.07.2010	-99	-99	83	80	-99	-99
31.07.2010	-99	-99	88	73	-99	-99
01.08.2010	-99	-99	89	75	-99	-99
02.08.2010	-99	-99	88	73	-99	-99
03.08.2010	-99	-99	89	76	-99	-99
04.08.2010	-99	-99	78	79	-99	-99
05.08.2010	-99	-99	66	77	-99	-99
06.08.2010	-99	-99	88	81	-99	-99
07.08.2010	-99	-99	72	72	-99	-99
08.08.2010	-99	-99	79	74	-99	-99
09.08.2010	-99	-99	80	71	-99	-99
10.08.2010	-99	-99	85	83	-99	-99
11.08.2010	-99	-99	86	81	-99	-99
12.08.2010	-99	-99	80	72	-99	-99
13.08.2010	-99	-99	93	85	-99	-99
14.08.2010	-99	-99	79	78	-99	-99
15.08.2010	-99	-99	74	70	-99	-99
16.08.2010	-99	-99	63	65	-99	-99
17.08.2010	-99	-99	65	73	-99	-99
18.08.2010	-99	-99	60	73	-99	-99
19.08.2010	-99	-99	54	77	-99	-99
20.08.2010	-99	-99	71	67	-99	-99
21.08.2010	-99	-99	76	71	-99	-99
22.08.2010	-99	-99	92	78	-99	-99
23.08.2010	-99	-99	77	71	-99	-99
24.08.2010	-99	-99	90	82	-99	-99
25.08.2010	-99	-99	92	81	-99	-99
26.08.2010	-99	-99	89	79	-99	-99
27.08.2010	-99	-99	92	75	-99	-99
28.08.2010	-99	-99	87	84	-99	-99
29.08.2010	-99	-99	78	81	-99	-99
30.08.2010	-99	-99	82	77	-99	-99
31.08.2010	-99	-99	95	83	-99	-99
01.09.2010	-99	-99	80	75	-99	-99
02.09.2010	-99	-99	73	67	-99	-99
03.09.2010	-99	-99	73	70	-99	-99
04.09.2010	-99	-99	74	71	-99	-99
05.09.2010	-99	-99	79	73	-99	-99
06.09.2010	-99	-99	77	66	-99	-99
07.09.2010	-99	-99	62	67	-99	-99
08.09.2010	-99	-99	53	61	-99	-99
09.09.2010	-99	-99	59	64	-99	-99
10.09.2010	-99	-99	54	65	-99	-99
11.09.2010	-99	-99	82	79	-99	-99
12.09.2010	-99	-99	94	79	-99	-99
13.09.2010	-99	-99	79	73	-99	-99
14.09.2010	-99	-99	88	70	-99	-99
15.09.2010	-99	-99	88	79	-99	-99
16.09.2010	-99	-99	87	82	-99	-99
17.09.2010	-99	-99	90	84	-99	-99
18.09.2010	-99	-99	96	85	-99	-99
19.09.2010	-99	-99	97	85	-99	-99
20.09.2010	-99	-99	85	81	-99	-99
21.09.2010	-99	-99	90	80	-99	-99
22.09.2010	-99	-99	97	85	-99	-99
23.09.2010	-99	-99	91	91	-99	-99
24.09.2010	-99	-99	69	77	-99	-99
25.09.2010	-99	-99	55	63	-99	-99
26.09.2010	-99	-99	72	67	-99	-99
27.09.2010	-99	-99	74	73	-99	-99
28.09.2010	-99	-99	76	75	-99	-99
29.09.2010	-99	-99	77	74	-99	-99
30.09.2010	-99	-99	76	70	-99	-99
01.10.2010	-99	-99	64	70	-99	-99
02.10.2010	-99	-99	45	67	-99	-99
03.10.2010	-99	-99	52	82	-99	-99
04.10.2010	-99	-99	71	80	-99	-99
05.10.2010	-99	-99	54	77	-99	-99
06.10.2010	-99	-99	80	82	-99	-99
07.10.2010	-99	-99	74	68	-99	-99
08.10.2010	-99	-99	75	81	-99	-99
09.10.2010	-99	-99	84	74	-99	-99
10.10.2010	-99	-99	84	78	-99	-99
11.10.2010	-99	-99	92	68	-99	-99
12.10.2010	-99	-99	87	81	-99	-99
13.10.2010	-99	-99	94	80	-99	-99
14.10.2010	-99	-99	86	77	-99	-99
15.10.2010	-99	-99	81	75	-99	-99
16.10.2010	-99	-99	83	81	-99	-99
17.10.2010	-99	-99	60	70	-99	-99
18.10.2010	-99	-99	84	68	-99	-99
19.10.2010	-99	-99	92	83	-99	-99
20.10.2010	-99	-99	94	74	-99	-99
21.10.2010	-99	-99	94	82	-99	-99
22.10.2010	-99	-99	95	87	-99	-99
23.10.2010	-99	-99	94	84	-99	-99
24.10.2010	-99	-99	96	81	-99	-99
25.10.2010	-99	-99	96	78	-99	-99
26.10.2010	-99	-99	92	76	-99	-99
27.10.2010	-99	-99	81	78	-99	-99
28.10.2010	-99	-99	93	80	-99	-99
29.10.2010	-99	-99	97	88	-99	-99
30.10.2010	-99	-99	73	72	-99	-99
31.10.2010	-99	-99	69	65	-99	-99
01.11.2010	-99	-99	96	81	-99	-99
02.11.2010	-99	-99	81	79	-99	-99
03.11.2010	-99	-99	94	83	-99	-99
04.11.2010	-99	-99	95	83	-99	-99
05.11.2010	-99	-99	97	80	-99	-99
06.11.2010	-99	-99	97	80	-99	-99
07.11.2010	-99	-99	96	78	-99	-99
08.11.2010	-99	-99	93	73	-99	-99
09.11.2010	-99	-99	89	78	-99	-99
10.11.2010	-99	-99	88	77	-99	-99
11.11.2010	-99	-99	88	77	-99	-99
12.11.2010	-99	-99	69	83	-99	-99
13.11.2010	-99	-99	84	86	-99	-99
14.11.2010	-99	-99	89	88	-99	-99
15.11.2010	-99	-99	94	91	-99	-99
16.11.2010	-99	-99	97	91	-99	-99
17.11.2010	-99	-99	90	91	-99	-99
18.11.2010	-99	-99	82	87	-99	-99
19.11.2010	-99	-99	66	82	-99	-99
20.11.2010	-99	-99	71	80	-99	-99
21.11.2010	-99	-99	75	87	-99	-99
22.11.2010	-99	-99	92	86	-99	-99
23.11.2010	-99	-99	69	80	-99	-99
24.11.2010	-99	-99	50	64	-99	-99
25.11.2010	-99	-99	59	76	-99	-99
26.11.2010	-99	-99	46	75	-99	-99
27.11.2010	-99	-99	48	73	-99	-99
28.11.2010	-99	-99	40	68	-99	-99
29.11.2010	-99	-99	51	77	-99	-99
30.11.2010	-99	-99	71	75	-99	-99
01.12.2010	-99	-99	76	75	-99	-99
02.12.2010	-99	-99	85	76	-99	-99
03.12.2010	-99	-99	78	75	-99	-99
04.12.2010	-99	-99	84	83	-99	-99
05.12.2010	-99	-99	95	84	-99	-99
06.12.2010	-99	-99	92	84	-99	-99
07.12.2010	-99	-99	93	85	-99	-99
08.12.2010	-99	-99	94	84	-99	-99
09.12.2010	-99	-99	95	83	-99	-99
10.12.2010	-99	-99	96	90	-99	-99
11.12.2010	-99	-99	97	86	-99	-99
12.12.2010	-99	-99	95	86	-99	-99
13.12.2010	-99	-99	96	91	-99	-99
14.12.2010	-99	-99	97	88	-99	-99
15.12.2010	-99	-99	95	85	-99	-99
16.12.2010	-99	-99	93	79	-99	-99
17.12.2010	-99	-99	85	80	-99	-99
18.12.2010	-99	-99	74	71	-99	-99
19.12.2010	-99	-99	77	79	-99	-99
20.12.2010	-99	-99	83	81	-99	-99
21.12.2010	-99	-99	91	81	-99	-99
22.12.2010	-99	-99	94	84	-99	-99
23.12.2010	-99	-99	90	79	-99	-99
24.12.2010	-99	-99	87	72	-99	-99
25.12.2010	-99	-99	86	72	-99	-99
26.12.2010	-99	-99	85	77	-99	-99
27.12.2010	-99	-99	87	79	-99	-99
28.12.2010	-99	-99	90	84	-99	-99
29.12.2010	-99	-99	89	86	-99	-99
30.12.2010	-99	-99	96	84	-99	-99
31.12.2010	-99	-99	95	88	-99	-99
01.01.2011	-99	-99	96	86	-99	-99
02.01.2011	-99	-99	96	79	-99	-99
03.01.2011	-99	-99	96	86	-99	-99
04.01.2011	-99	-99	97	90	-99	-99
05.01.2011	-99	-99	90	87	-99	-99
06.01.2011	-99	-99	69	79	-99	-99
07.01.2011	-99	-99	86	80	-99	-99
08.01.2011	-99	-99	64	80	-99	-99
09.01.2011	-99	-99	73	83	-99	-99
10.01.2011	-99	-99	91	84	-99	-99
11.01.2011	-99	-99	95	88	-99	-99
12.01.2011	-99	-99	94	81	-99	-99
13.01.2011	-99	-99	92	78	-99	-99
14.01.2011	-99	-99	89	75	-99	-99
15.01.2011	-99	-99	67	82	-99	-99
16.01.2011	-99	-99	97	86	-99	-99
17.01.2011	-99	-99	94	90	-99	-99
18.01.2011	-99	-99	97	91	-99	-99
19.01.2011	-99	-99	98	86	-99	-99
20.01.2011	-99	-99	96	85	-99	-99
21.01.2011	-99	-99	97	85	-99	-99
22.01.2011	-99	-99	98	87	-99	-99
23.01.2011	-99	-99	98	85	-99	-99
24.01.2011	-99	-99	98	84	-99	-99
25.01.2011	-99	-99	96	80	-99	-99
26.01.2011	-99	-99	94	85	-99	-99
27.01.2011	-99	-99	94	77	-99	-99
28.01.2011	-99	-99	82	78	-99	-99
29.01.2011	-99	-99	88	85	-99	-99
30.01.2011	-99	-99	82	74	-99	-99
31.01.2011	-99	-99	95	84	-99	-99
01.02.2011	-99	-99	89	81	-99	-99
02.02.2011	-99	-99	92	79	-99	-99
03.02.2011	-99	-99	93	82	-99	-99
04.02.2011	-99	-99	88	77	-99	-99
05.02.2011	-99	-99	95	81	-99	-99
06.02.2011	-99	-99	97	88	-99	-99
07.02.2011	-99	-99	96	87	-99	-99
08.02.2011	-99	-99	97	83	-99	-99
09.02.2011	-99	-99	94	70	-99	-99
10.02.2011	-99	-99	95	81	-99	-99
11.02.2011	-99	-99	69	57	-99	-99
12.02.2011	-99	-99	78	61	-99	-99
13.02.2011	-99	-99	59	59	-99	-99
14.02.2011	-99	-99	44	71	-99	-99
15.02.2011	-99	-99	46	74	-99	-99
16.02.2011	-99	-99	56	76	-99	-99
17.02.2011	-99	-99	56	77	-99	-99
18.02.2011	-99	-99	69	80	-99	-99
19.02.2011	-99	-99	83	82	-99	-99
20.02.2011	-99	-99	76	72	-99	-99
21.02.2011	-99	-99	72	73	-99	-99
22.02.2011	-99	-99	61	76	-99	-99
23.02.2011	-99	-99	47	73	-99	-99
24.02.2011	-99	-99	68	79	-99	-99
25.02.2011	-99	-99	80	84	-99	-99
26.02.2011	-99	-99	82	80	-99	-99
27.02.2011	-99	-99	92	83	-99	-99
28.02.2011	-99	-99	88	78	-99	-99
01.03.2011	-99	-99	69	79	-99	-99
02.03.2011	-99	-99	62	64	-99	-99
03.03.2011	-99	-99	92	78	-99	-99
04.03.2011	-99	-99	94	84	-99	-99
05.03.2011	-99	-99	84	85	-99	-99
06.03.2011	-99	-99	82	77	-99	-99
07.03.2011	-99	-99	86	83	-99	-99
08.03.2011	-99	-99	74	74	-99	-99
09.03.2011	-99	-99	88	78	-99	-99
10.03.2011	-99	-99	83	69	-99	-99
11.03.2011	-99	-99	89	71	-99	-99
12.03.2011	-99	-99	84	74	-99	-99
13.03.2011	-99	-99	80	80	-99	-99
14.03.2011	-99	-99	71	72	-99	-99
15.03.2011	-99	-99	64	69	-99	-99
16.03.2011	-99	-99	38	56	-99	-99
17.03.2011	-99	-99	41	59	-99	-99
18.03.2011	-99	-99	83	77	-99	-99
19.03.2011	-99	-99	65	61	-99	-99
20.03.2011	-99	-99	68	71	-99	-99
21.03.2011	-99	-99	93	89	-99	-99
22.03.2011	-99	-99	80	88	-99	-99
23.03.2011	-99	-99	91	89	-99	-99
24.03.2011	-99	-99	79	89	-99	-99
25.03.2011	-99	-99	76	81	-99	-99
26.03.2011	-99	-99	66	74	-99	-99
27.03.2011	-99	-99	85	80	-99	-99
28.03.2011	-99	-99	88	82	-99	-99
29.03.2011	-99	-99	81	78	-99	-99
30.03.2011	-99	-99	61	64	-99	-99
31.03.2011	-99	-99	59	66	-99	-99
01.04.2011	-99	-99	62	74	-99	-99
02.04.2011	-99	-99	82	71	-99	-99
03.04.2011	-99	-99	76	67	-99	-99
04.04.2011	-99	-99	91	76	-99	-99
05.04.2011	-99	-99	81	70	-99	-99
06.04.2011	-99	-99	88	79	-99	-99
07.04.2011	-99	-99	88	87	-99	-99
08.04.2011	-99	-99	85	86	-99	-99
09.04.2011	-99	-99	87	76	-99	-99
10.04.2011	-99	-99	81	78	-99	-99
11.04.2011	-99	-99	93	83	-99	-99
12.04.2011	-99	-99	83	76	-99	-99
13.04.2011	-99	-99	68	70	-99	-99
14.04.2011	-99	-99	76	73	-99	-99
15.04.2011	-99	-99	82	73	-99	-99
16.04.2011	-99	-99	84	80	-99	-99
17.04.2011	-99	-99	87	78	-99	-99
18.04.2011	-99	-99	87	78	-99	-99
19.04.2011	-99	-99	67	68	-99	-99
20.04.2011	-99	-99	81	74	-99	-99
21.04.2011	-99	-99	89	78	-99	-99
22.04.2011	-99	-99	68	72	-99	-99
23.04.2011	-99	-99	56	67	-99	-99
24.04.2011	-99	-99	54	-99	-99	-99
25.04.2011	-99	-99	73	71	-99	-99
26.04.2011	-99	-99	68	68	-99	-99
27.04.2011	-99	-99	64	65	-99	-99
28.04.2011	-99	-99	57	70	-99	-99
29.04.2011	-99	-99	54	68	-99	-99
30.04.2011	-99	-99	52	65	-99	-99
01.05.2011	-99	-99	44	62	-99	-99
02.05.2011	-99	-99	66	67	-99	-99
03.05.2011	-99	-99	58	59	-99	-99
04.05.2011	-99	-99	62	69	-99	-99
05.05.2011	-99	-99	61	73	-99	-99
06.05.2011	-99	-99	53	61	-99	-99
07.05.2011	-99	-99	68	65	-99	-99
08.05.2011	-99	-99	43	51	-99	-99
09.05.2011	-99	-99	35	52	-99	-99
10.05.2011	-99	-99	68	60	-99	-99
11.05.2011	-99	-99	55	63	-99	-99
12.05.2011	-99	-99	75	84	-99	-99
13.05.2011	-99	-99	81	78	-99	-99
14.05.2011	-99	-99	73	82	-99	-99
15.05.2011	-99	-99	85	89	-99	-99
16.05.2011	-99	-99	84	76	-99	-99
17.05.2011	-99	-99	90	83	-99	-99
18.05.2011	-99	-99	76	69	-99	-99
19.05.2011	-99	-99	87	75	-99	-99
20.05.2011	-99	-99	68	64	-99	-99
21.05.2011	-99	-99	80	66	-99	-99
22.05.2011	-99	-99	65	66	-99	-99
23.05.2011	-99	-99	64	63	-99	-99
24.05.2011	-99	-99	79	78	-99	-99
25.05.2011	-99	-99	89	84	-99	-99
26.05.2011	-99	-99	79	72	-99	-99
27.05.2011	-99	-99	86	82	-99	-99
28.05.2011	-99	-99	75	67	-99	-99
29.05.2011	-99	-99	75	61	-99	-99
30.05.2011	-99	-99	79	68	-99	-99
31.05.2011	-99	-99	85	83	-99	-99
01.06.2011	-99	-99	71	66	-99	-99
02.06.2011	-99	-99	72	70	-99	-99
03.06.2011	-99	-99	75	74	-99	-99
04.06.2011	-99	-99	67	71	-99	-99
05.06.2011	-99	-99	66	63	-99	-99
06.06.2011	-99	-99	92	75	-99	-99
07.06.2011	-99	-99	96	-99	-99	-99
08.06.2011	-99	-99	82	74	-99	-99
09.06.2011	-99	-99	96	85	-99	-99
10.06.2011	-99	-99	96	90	-99	-99
11.06.2011	-99	-99	93	84	-99	-99
12.06.2011	-99	-99	95	85	-99	-99
13.06.2011	-99	-99	72	71	-99	-99
14.06.2011	-99	-99	84	66	-99	-99
15.06.2011	-99	-99	85	76	-99	-99
16.06.2011	-99	-99	58	62	-99	-99
17.06.2011	-99	-99	77	72	-99	-99
18.06.2011	-99	-99	77	77	-99	-99
19.06.2011	-99	-99	78	75	-99	-99
20.06.2011	-99	-99	79	80	-99	-99
21.06.2011	-99	-99	64	65	-99	-99
22.06.2011	-99	-99	64	62	-99	-99
23.06.2011	-99	-99	83	83	-99	-99
24.06.2011	-99	-99	77	75	-99	-99
25.06.2011	-99	-99	71	65	-99	-99
26.06.2011	-99	-99	62	59	-99	-99
27.06.2011	-99	-99	92	82	-99	-99
28.06.2011	-99	-99	96	78	-99	-99
29.06.2011	-99	-99	97	79	-99	-99
30.06.2011	-99	-99	89	85	-99	-99
01.07.2011	-99	-99	83	84	-99	-99
02.07.2011	-99	-99	68	78	-99	-99
03.07.2011	-99	-99	93	86	-99	-99
04.07.2011	-99	-99	84	73	-99	-99
05.07.2011	-99	-99	75	66	-99	-99
06.07.2011	-99	-99	66	69	-99	-99
07.07.2011	-99	-99	82	70	-99	-99
08.07.2011	-99	-99	77	66	-99	-99
09.07.2011	-99	-99	78	69	-99	-99
10.07.2011	-99	-99	77	69	-99	-99
11.07.2011	-99	-99	88	74	-99	-99
12.07.2011	-99	-99	72	71	-99	-99
13.07.2011	-99	-99	64	62	-99	-99
14.07.2011	-99	-99	69	60	-99	-99
15.07.2011	-99	-99	73	69	-99	-99
16.07.2011	-99	-99	62	71	-99	-99
17.07.2011	-99	-99	76	78	-99	-99
18.07.2011	-99	-99	65	66	-99	-99
19.07.2011	-99	-99	77	75	-99	-99
20.07.2011	-99	-99	92	76	-99	-99
21.07.2011	-99	-99	85	80	-99	-99
22.07.2011	-99	-99	81	87	-99	-99
23.07.2011	-99	-99	82	83	-99	-99
24.07.2011	-99	-99	84	79	-99	-99
25.07.2011	-99	-99	94	86	-99	-99
26.07.2011	-99	-99	93	86	-99	-99
27.07.2011	-99	-99	77	72	-99	-99
28.07.2011	-99	-99	88	79	-99	-99
29.07.2011	-99	-99	79	81	-99	-99
30.07.2011	-99	-99	77	75	-99	-99
31.07.2011	-99	-99	78	63	-99	-99
01.08.2011	-99	-99	83	69	-99	-99
02.08.2011	-99	-99	80	76	-99	-99
03.08.2011	-99	-99	85	76	-99	-99
04.08.2011	-99	-99	79	80	-99	-99
05.08.2011	-99	-99	75	79	-99	-99
06.08.2011	-99	-99	84	77	-99	-99
07.08.2011	-99	-99	74	77	-99	-99
08.08.2011	-99	-99	81	74	-99	-99
09.08.2011	-99	-99	85	77	-99	-99
10.08.2011	-99	-99	76	72	-99	-99
11.08.2011	-99	-99	70	67	-99	-99
12.08.2011	-99	-99	69	68	-99	-99
13.08.2011	-99	-99	57	62	-99	-99
14.08.2011	-99	-99	49	67	-99	-99
15.08.2011	-99	-99	90	84	-99	-99
16.08.2011	-99	-99	88	83	-99	-99
17.08.2011	-99	-99	80	81	-99	-99
18.08.2011	-99	-99	88	79	-99	-99
19.08.2011	-99	-99	87	87	-99	-99
20.08.2011	-99	-99	85	78	-99	-99
21.08.2011	-99	-99	93	77	-99	-99
22.08.2011	-99	-99	89	73	-99	-99
23.08.2011	-99	-99	84	73	-99	-99
24.08.2011	-99	-99	78	73	-99	-99
25.08.2011	-99	-99	91	85	-99	-99
26.08.2011	-99	-99	83	71	-99	-99
27.08.2011	-99	-99	97	88	-99	-99
28.08.2011	-99	-99	95	86	-99	-99
29.08.2011	-99	-99	89	77	-99	-99
30.08.2011	-99	-99	93	85	-99	-99
31.08.2011	-99	-99	72	75	-99	-99
01.09.2011	-99	-99	81	78	-99	-99
02.09.2011	-99	-99	85	78	-99	-99
03.09.2011	-99	-99	97	80	-99	-99
04.09.2011	-99	-99	98	76	-99	-99
05.09.2011	-99	-99	91	83	-99	-99
06.09.2011	-99	-99	76	70	-99	-99
07.09.2011	-99	-99	85	72	-99	-99
08.09.2011	-99	-99	90	76	-99	-99
09.09.2011	-99	-99	85	79	-99	-99
10.09.2011	-99	-99	78	73	-99	-99
11.09.2011	-99	-99	95	83	-99	-99
12.09.2011	-99	-99	90	81	-99	-99
13.09.2011	-99	-99	95	84	-99	-99
14.09.2011	-99	-99	89	82	-99	-99
15.09.2011	-99	-99	92	83	-99	-99
16.09.2011	-99	-99	83	76	-99	-99
17.09.2011	-99	-99	69	70	-99	-99
18.09.2011	-99	-99	51	72	-99	-99
19.09.2011	-99	-99	83	74	-99	-99
20.09.2011	-99	-99	94	77	-99	-99
21.09.2011	-99	-99	77	72	-99	-99
22.09.2011	-99	-99	80	79	-99	-99
23.09.2011	-99	-99	84	78	-99	-99
24.09.2011	-99	-99	82	78	-99	-99
25.09.2011	-99	-99	82	66	-99	-99
26.09.2011	-99	-99	85	77	-99	-99
27.09.2011	-99	-99	90	72	-99	-99
28.09.2011	-99	-99	95	89	-99	-99
